Date,Open,High,Low,Close,Adj Close,Volume
2002-03-18,50.65252686,51.70175552,49.53093338,50.25453949,41.29575348,2610800
2002-03-19,49.20531082,50.65252686,49.20531082,50.65252686,41.62279129,3575000
2002-03-20,49.78419495,49.89273834,47.83045578,47.83045578,39.30379868,2448200
2002-03-21,48.95204926,49.16912842,47.79427719,48.84350586,40.13624191,2949200
2002-03-22,49.3862114,50.1098175,48.19226074,48.59024429,39.92814255,2724500
2002-03-25,48.30080032,49.3138504,48.11989975,48.77114487,40.07680893,1615200
2002-03-26,47.28775024,49.56711197,47.25157166,49.35003281,40.5524826,2432500
2002-03-27,48.84350586,50.1098175,48.84350586,49.74801636,40.87950897,1976700
2002-03-28,49.74801636,51.37613297,49.60329437,51.37613297,42.21738434,2758500
2002-04-01,50.86960602,53.65549469,50.03746033,52.64244461,43.25798035,2503700
2002-04-02,52.64244461,53.14897156,52.13592148,52.64244461,43.25798035,2988500
2002-04-03,52.46154404,53.07661057,51.41231155,51.55703354,42.36604691,2375700
2002-04-04,51.37613297,51.70175552,50.29072189,50.29072189,41.32548523,3254600
2002-04-05,50.54398346,51.37613297,48.5178833,49.92891693,41.02817535,2762600
2002-04-08,48.30080032,50.94196701,47.79427719,50.43544388,41.44441223,2814700
2002-04-09,50.1098175,51.05051041,48.59024429,50.1098175,41.17681503,2470700
2002-04-10,50.29072189,52.46154404,49.74801636,50.1098175,41.17681503,3667800
2002-04-11,48.84350586,50.1098175,48.44552231,49.20531082,40.4335556,2048800
2002-04-12,47.93899536,49.09676743,47.57719421,48.62642288,39.9578743,2743500
2002-04-15,50.47162247,50.47162247,49.06058884,49.4223938,40.61195374,2400500
2002-04-16,52.46154404,54.27056122,51.55703354,54.27056122,44.59584427,5172600
2002-04-17,57.16499329,59.08255386,55.89867783,59.08255386,48.55001831,9052100
2002-04-18,57.52679443,58.06949997,55.71777725,57.52679443,47.27158737,4701300
2002-04-19,58.25040436,58.64838791,56.44138336,57.56297684,47.30131531,2866300
2002-04-22,54.34292221,56.87554932,54.30674362,56.62228775,46.52833939,3009600
2002-04-23,56.07958221,56.80318832,53.00424957,53.22133255,43.73367691,3283200
2002-04-24,53.54695511,54.4876442,52.28064346,52.28064346,42.96066284,2471000
2002-04-25,52.28064346,54.19820023,51.70175552,53.6193161,44.06069183,1812500
2002-04-26,54.19820023,54.81326675,52.89570999,54.27056122,44.59584427,3442000
2002-04-29,54.34292221,56.87554932,53.72785568,54.88562775,45.10126114,2986200
2002-04-30,54.88562775,56.65846634,54.81326675,55.71777725,45.78507614,3421400
2002-05-01,56.15194321,56.29666519,53.87257767,55.86249924,45.9039917,3007400
2002-05-02,55.24743271,56.07958221,54.88562775,55.53687668,45.63639832,2088200
2002-05-03,54.81326675,54.99417114,53.22133255,53.87257767,44.2687912,1864700
2002-05-06,53.90876007,54.63236618,52.24446106,52.24446106,42.93091583,2477000
2002-05-07,52.823349,53.72785568,52.02737808,53.14897156,43.67419434,3048200
2002-05-08,54.45146561,57.8885994,54.27056122,57.52679443,47.27158737,4389300
2002-05-09,57.52679443,57.52679443,55.21125412,55.35597229,45.48775482,2202500
2002-05-10,56.04339981,56.04339981,53.40223312,53.40223312,43.88230515,1819600
2002-05-13,53.43841553,57.52679443,53.43841553,57.52679443,47.27158737,2037900
2002-05-14,58.17804337,58.97401047,57.9247818,58.61220932,48.163517,3203400
2002-05-15,57.8885994,60.56594849,57.16499329,58.93783188,48.43109131,3651100
2002-05-16,59.84233856,60.4212265,59.04637146,60.4212265,49.65003967,2163600
2002-05-17,60.78303146,61.14483261,59.22727203,60.71067047,49.88788605,2273500
2002-05-20,60.71067047,61.72372055,59.69762039,60.78303146,49.94735336,2368200
2002-05-21,61.50663757,61.90462112,59.19109344,59.33581543,48.75812531,2640100
2002-05-22,59.516716,60.67448807,59.11873245,59.69762039,49.05542755,2102200
2002-05-23,61.07247162,61.94080353,60.34886551,61.325737,50.39329529,2565600
2002-05-24,60.45740509,61.325737,59.91469955,60.96393204,50.09600449,1558400
2002-05-28,60.96393204,61.18101501,58.97401047,60.31268692,49.56084824,2081800
2002-05-29,59.22727203,59.589077,57.59915543,57.85242081,47.53916168,2528000
2002-05-30,56.44138336,57.59915543,55.06653214,57.09263229,46.914814,3083600
2002-05-31,56.54992676,58.10568237,56.51374435,57.85242081,47.53916168,2652400
2002-06-03,56.94791031,57.52679443,54.74090576,55.53687668,45.63639832,1819600
2002-06-04,55.17507172,56.58610535,54.45146561,56.58610535,46.49860764,2023100
2002-06-05,55.89867783,56.58610535,54.74090576,55.79013824,45.84452057,2065300
2002-06-06,55.24743271,55.39215469,52.49772263,53.36605453,43.85258102,3376800
2002-06-07,50.65252686,54.4152832,49.82037735,53.6193161,44.06069183,3259100
2002-06-10,53.36605453,55.17507172,52.60626602,55.17507172,45.33910751,1737600
2002-06-11,55.2836113,55.53687668,52.09973907,52.28064346,42.96066284,3202300
2002-06-12,51.44849396,56.9840889,51.44849396,56.65846634,46.59370804,7260300
2002-06-13,56.65846634,58.39512634,56.26048279,57.38207626,47.18877029,4067100
2002-06-14,54.37910461,56.87554932,53.90876007,56.44138336,46.41519165,4189400
2002-06-17,56.44138336,60.02324295,56.44138336,59.33581543,48.79545212,3382600
2002-06-18,58.06949997,61.43427658,58.03332138,58.53984833,48.14088821,2419000
2002-06-19,57.8885994,58.46748734,55.93486023,56.07958221,46.11765671,2965700
2002-06-20,56.94791031,57.52679443,53.32987213,53.47459412,43.97541428,4103200
2002-06-21,52.46154404,54.30674362,52.42536163,53.94493866,44.36221313,5327900
2002-06-24,53.18515015,53.87257767,51.9188385,52.17210007,42.90430832,4013900
2002-06-25,53.72785568,55.53687668,51.05051041,51.66557693,42.48774719,4090400
2002-06-26,48.91586685,51.37613297,48.66260529,50.79724503,41.77366257,4869000
2002-06-27,52.7871666,53.22133255,51.014328,52.28064346,42.99353409,3689200
2002-06-28,51.9188385,54.01729965,51.62939453,52.7871666,43.41009903,3938000
2002-07-01,53.36605453,54.34292221,51.19523239,51.73793793,42.54726028,2620800
2002-07-02,51.70175552,52.64244461,49.35003281,51.23141098,42.13069916,3053800
2002-07-03,49.74801636,52.85952759,49.74801636,52.49772263,43.17207718,2834400
2002-07-05,57.8885994,58.06949997,52.60626602,54.81326675,45.07627869,1850100
2002-07-08,54.81326675,55.06653214,52.96806717,53.07661057,43.64814377,2485000
2002-07-09,52.823349,54.4152832,52.64244461,52.823349,43.43985748,2698800
2002-07-10,52.64244461,52.823349,50.1098175,50.58016586,41.59515762,3496700
2002-07-11,48.15607834,49.35003281,45.26165009,48.66260529,40.01822281,7537800
2002-07-12,48.66260529,50.47162247,48.08371735,49.78419495,40.94057083,3541500
2002-07-15,48.37316132,50.07363892,47.7219162,50.07363892,41.1785965,3173800
2002-07-16,49.92891693,53.40223312,49.3138504,52.57008362,43.2315712,5234900
2002-07-17,55.17507172,55.89867783,53.54695511,54.81326675,45.07627869,5488900
2002-07-18,54.27056122,54.99417114,53.36605453,54.27056122,44.62997818,3876900
2002-07-19,54.27056122,54.45146561,52.02737808,53.76403809,44.21345139,3423200
2002-07-22,53.04042816,53.54695511,50.03746033,51.086689,42.01169968,3526900
2002-07-23,48.4817009,50.65252686,47.93899536,48.4817009,39.86946487,5144000
2002-07-24,46.27470016,49.67565536,45.73199463,48.69878387,40.04796219,4882100
2002-07-25,47.50483322,47.54101181,42.29485703,44.06769562,36.23955154,5758900
2002-07-26,40.70292282,40.9200058,37.95321274,39.43660736,32.43111038,14542600
2002-07-29,43.4164505,44.06769562,40.19639587,43.74207306,35.97177124,5539100
2002-07-30,42.58430099,45.58727264,42.33103943,43.34408951,35.64448547,4622000
2002-07-31,43.95915604,43.95915604,41.46271133,41.96923447,34.51386261,4832300
2002-08-01,41.96923447,43.19936752,40.52201843,41.24562836,33.91878891,2669200
2002-08-02,41.24562836,41.24562836,39.43660736,39.94313431,32.84767151,2742100
2002-08-05,39.87077332,40.19639587,37.08488464,37.30196762,30.67568207,3029400
2002-08-06,38.71300125,40.30493927,38.17029572,39.61751175,32.5798912,4741400
2002-08-07,40.77528381,41.42652893,38.78536224,39.79841232,32.72866058,2576000
2002-08-08,39.9793129,43.01846695,39.65369034,42.69284439,35.10892105,3812500
2002-08-09,40.95618439,43.74207306,40.34111786,43.4164505,35.70397949,4225200
2002-08-12,42.33103943,42.69284439,40.77528381,41.13708496,33.82953644,2629200
2002-08-13,40.88382339,43.45262909,40.70292282,41.42652893,34.06756592,2093200
2002-08-14,40.88382339,43.95915604,40.0154953,43.66971207,35.91225433,2592600
2002-08-15,43.4164505,45.15310669,42.87374496,44.50186157,36.59658432,2406300
2002-08-16,44.320961,47.21538925,43.56117249,46.67268372,38.38178635,2687600
2002-08-19,46.67268372,48.84350586,45.9852562,48.4093399,39.80994034,2810600
2002-08-20,47.14302826,48.11989975,45.65963364,45.84053421,37.6974678,2908800
2002-08-21,46.20233917,48.80732727,45.9852562,48.4093399,39.80994034,1948900
2002-08-22,47.93899536,49.78419495,47.6133728,48.95204926,40.25625992,2094700
2002-08-23,47.75809479,48.59024429,46.56414413,47.03448868,38.67931747,1830500
2002-08-26,47.07066727,48.30080032,46.20233917,47.03448868,38.67931747,1859100
2002-08-27,47.6857338,48.11989975,46.12997818,46.23851776,38.02475357,1864100
2002-08-28,45.29782867,46.0214386,43.59735107,43.77825546,36.00151443,2163100
2002-08-29,43.3802681,45.04456711,42.36721802,44.53804016,36.62634659,2099700
2002-08-30,43.4164505,44.46567917,43.12700653,43.4164505,35.70397949,1520400
2002-09-03,41.78833389,42.6204834,41.64361191,42.11395645,34.63287354,2393400
2002-09-04,42.15013504,43.81443405,42.15013504,43.66971207,35.91225433,1860200
2002-09-05,42.15013504,43.05464554,41.57125092,42.47576141,34.93040466,3114000
2002-09-06,44.320961,44.71894455,43.56117249,44.39332199,36.50732803,3089600
2002-09-09,44.35713959,46.31087875,43.77825546,45.47873306,37.39992523,2742000
2002-09-10,45.51491165,45.94907761,43.74207306,44.46567917,36.56684113,2104800
2002-09-11,45.84053421,45.94907761,44.17623901,44.61040115,36.71889114,1580100
2002-09-12,43.74207306,43.95915604,42.25867844,42.29485703,34.81295776,2121900
2002-09-13,41.93305588,42.83756256,41.02854538,41.64361191,34.27690887,2423900
2002-09-16,39.79841232,41.42652893,39.79841232,40.48583984,33.32395172,1739900
2002-09-17,40.48583984,42.33103943,38.3150177,38.64064026,31.80516243,2821100
2002-09-18,38.35119629,40.12403488,37.15724564,39.03862381,32.13274002,2195800
2002-09-19,37.30196762,38.13411713,36.18037415,36.6145401,30.13748169,2969400
2002-09-20,38.38737869,39.18334579,37.33814621,37.91703415,31.20955849,4022500
2002-09-23,36.54217911,37.69995117,36.43363953,36.6145401,30.13748169,1947000
2002-09-24,36.36127853,37.5190506,35.89093018,36.36127853,29.92900658,2890100
2002-09-25,38.13411713,40.23257828,36.94016266,38.93008423,32.043396,3900000
2002-09-26,39.87077332,40.44965744,38.06175613,38.49591827,31.68604469,4030000
2002-09-27,37.26578522,39.25570679,37.12106323,37.22960663,30.64372444,2689300
2002-09-30,36.18037415,37.98939514,35.49294662,36.83162308,30.31615067,3318400
2002-10-01,37.30196762,38.13411713,36.46981812,37.91703415,31.20955849,3320600
2002-10-02,37.62759018,39.43660736,36.54217911,36.72307968,30.22683525,2703600
2002-10-03,38.60446167,39.2195282,37.26578522,37.84467316,31.14999771,3707400
2002-10-04,38.17029572,38.89390182,36.18037415,36.21655655,29.8099041,2949900
2002-10-07,35.52912903,36.5783577,34.37135696,34.37135696,28.29110527,2854900
2002-10-08,35.09496307,35.42058563,31.29602432,35.27586746,29.03561592,5414200
2002-10-09,32.74324036,33.50302887,29.19756317,30.02971077,24.71749878,8248100
2002-10-10,30.46387482,33.50302887,30.39151573,32.88796234,27.07012177,7068500
2002-10-11,35.02260208,36.46981812,34.55225754,36.07183456,29.69077301,4441400
2002-10-14,35.818573,37.01252365,34.98642349,36.54217911,30.07791901,2672100
2002-10-15,38.35119629,38.89390182,35.7100296,36.54217911,30.07791901,5945200
2002-10-16,28.98048019,31.11512184,26.55639458,28.40159416,23.37738991,22490500
2002-10-17,28.9442997,29.48700523,26.4116745,29.12520218,23.97299004,14191800
2002-10-18,28.03979111,29.08902168,27.49708557,28.1121521,23.13914299,5859400
2002-10-21,28.1121521,28.58249664,27.13528061,28.25687218,23.25825882,5317500
2002-10-22,27.42472458,29.45082474,27.2438221,29.45082474,24.24101639,5232900
2002-10-23,29.26992416,31.83872986,28.98048019,31.83872986,26.20650291,5287600
2002-10-24,32.56233597,32.77941895,31.4769268,31.62164688,26.02782059,4423800
2002-10-25,30.82567978,32.20053482,30.82567978,32.20053482,26.50430298,2467200
2002-10-28,32.56233597,33.06886292,32.3090744,32.56233597,26.80210114,2440800
2002-10-29,32.56233597,32.99650192,30.06589127,32.12817383,26.44474602,2694500
2002-10-30,31.98345184,33.57538986,31.11512184,33.2135849,27.33814049,3045800
2002-10-31,33.2135849,34.40753555,32.92414093,33.1774025,27.30836868,3244400
2002-11-01,32.52615738,34.26281357,31.76636887,34.08191299,28.0528698,2986600
2002-11-04,35.27586746,36.6145401,34.9140625,36.10801315,29.72054863,3932700
2002-11-05,36.14419556,36.5059967,34.98642349,35.63766861,29.33340836,2845600
2002-11-06,35.49294662,35.85475159,34.47989655,34.8055191,28.64846992,3077700
2002-11-07,33.50302887,34.22663498,32.56233597,32.63469696,26.86166191,3112800
2002-11-08,32.63469696,32.63469696,31.36838531,31.83872986,26.20650291,2762200
2002-11-11,31.15130234,31.5492878,30.21061325,30.31915474,24.95573807,1788300
2002-11-12,31.11512184,32.20053482,31.11512184,31.65782738,26.05759811,3768600
2002-11-13,31.62164688,32.27289581,30.82567978,31.65782738,26.05759811,3473400
2002-11-14,32.56233597,33.43066788,32.3090744,32.81560135,27.01057243,2719100
2002-11-15,32.59851837,33.2135849,32.27289581,32.70705795,26.92122269,2635800
2002-11-18,33.35830688,34.40753555,33.2135849,33.90101242,27.90396881,2851800
2002-11-19,34.19045258,34.22663498,32.05581284,32.23671341,26.5340786,3124300
2002-11-20,31.87491035,33.82865143,31.83872986,33.82865143,27.84440804,3227100
2002-11-21,34.37135696,37.88085175,34.15427399,37.66376877,31.00110054,7595900
2002-11-22,36.72307968,38.64064026,36.28891754,38.02557373,31.2988987,4515600
2002-11-25,38.35119629,39.9069519,37.69995117,38.06175613,31.32868195,4470000
2002-11-26,38.06175613,40.30493927,37.30196762,39.54515076,32.54965591,5200100
2002-11-27,39.79841232,42.76520157,39.65369034,41.17326736,33.88978577,5127400
2002-11-29,42.33103943,42.33103943,40.66674042,40.66674042,33.4728508,1429100
2002-12-02,43.05464554,44.320961,41.35416794,42.33103943,34.84274292,4950000
2002-12-03,39.79841232,40.52201843,37.84467316,38.02557373,31.2988987,5697700
2002-12-04,36.43363953,36.75926208,34.9140625,36.10801315,29.72054863,6393100
2002-12-05,37.48286819,37.48286819,35.63766861,35.63766861,29.33340836,3234000
2002-12-06,34.73315811,36.18037415,34.40753555,35.7100296,29.39296722,2957800
2002-12-09,33.46684647,35.818573,33.39448547,33.39448547,27.4870491,2721700
2002-12-10,32.92414093,33.35830688,32.09199142,33.35830688,27.45726585,5402300
2002-12-11,32.56233597,34.8778801,32.52615738,34.69697952,28.55914116,3087600
2002-12-12,34.9140625,36.21655655,34.19045258,34.47989655,28.4132061,2931000
2002-12-13,34.04573441,34.98642349,33.61156845,34.44371796,28.38337517,2225700
2002-12-16,34.9140625,35.96329117,34.55225754,35.34822464,29.12874794,2547700
2002-12-17,34.44371796,35.99947357,34.19045258,34.37135696,28.32376099,2666600
2002-12-18,33.97337341,34.009552,33.03268051,33.35830688,27.48895454,2466700
2002-12-19,32.74324036,33.90101242,32.16435242,32.16435242,26.50506973,3333700
2002-12-20,32.20053482,33.06886292,31.58546829,32.4176178,26.71378326,4753000
2002-12-23,31.5131073,32.67087936,31.5131073,32.3090744,26.62433815,2405200
2002-12-24,32.20053482,32.48997498,31.33220482,31.62164688,26.05786324,993200
2002-12-26,32.38143539,33.06886292,31.87491035,32.38143539,26.68396568,1964500
2002-12-27,31.80254936,32.67087936,31.76636887,32.56233597,26.83303642,2056400
2002-12-30,32.56233597,32.81560135,30.71713829,31.40456581,25.87896919,3691300
2002-12-31,31.44074631,31.65782738,30.6085968,31.29602432,25.78952789,2554000
2003-01-02,32.27289581,33.53920746,31.29602432,33.28594589,27.4293251,2730900
2003-01-03,32.99650192,34.15427399,32.77941895,33.1774025,27.3398819,2393700
2003-01-06,33.86483002,36.07183456,33.72010803,35.09496307,28.92005157,4724400
2003-01-07,35.45676804,36.25273514,34.76934052,35.05878448,28.8902359,2972500
2003-01-08,35.45676804,35.52912903,34.19045258,34.95024109,28.80079842,3321600
2003-01-09,35.27586746,36.28891754,35.16732407,35.818573,29.51634216,3627200
2003-01-10,35.31204605,36.46981812,35.02260208,35.92711258,29.60577011,2777500
2003-01-13,35.16732407,35.63766861,33.50302887,34.19045258,28.17468452,5019700
2003-01-14,34.19045258,34.76934052,33.64774704,34.22663498,28.20450592,2828500
2003-01-15,34.22663498,34.66080093,33.46684647,33.46684647,27.57839775,2225900
2003-01-16,33.46684647,33.79246902,32.56233597,33.03268051,27.22062492,2933700
2003-01-17,32.38143539,32.56233597,31.29602432,31.73018837,26.14730263,3521800
2003-01-21,31.4769268,32.05581284,30.78949928,31.65782738,26.08766937,3718100
2003-01-22,32.38143539,32.56233597,30.71713829,30.86186028,25.43175125,4941400
2003-01-23,31.65782738,31.65782738,30.28297424,31.36838531,25.84915352,5760000
2003-01-24,31.44074631,31.58546829,30.78949928,31.36838531,25.84915352,3587800
2003-01-27,30.57241631,31.04276085,29.7764492,30.31915474,24.98454094,2990500
2003-01-28,30.53623581,30.75331879,29.7764492,30.02971077,24.74602509,2974100
2003-01-29,29.8126297,30.46387482,29.23374367,30.02971077,24.74602509,3294800
2003-01-30,30.21061325,30.28297424,29.23374367,29.30610466,24.14972878,2361100
2003-01-31,29.26992416,29.59554672,28.69103813,28.87193871,23.79195976,3559900
2003-02-03,29.26992416,29.74026871,28.9442997,28.9442997,23.85158539,2254600
2003-02-04,28.87193871,29.08902168,27.93124962,28.61867714,23.58326149,2733000
2003-02-05,28.25687218,28.69103813,28.03979111,28.29305267,23.31493187,3157600
2003-02-06,28.29305267,28.54631615,27.78652763,27.96743011,23.04659653,2115500
2003-02-07,28.58249664,28.79957771,27.89506912,27.89506912,22.98696899,2497800
2003-02-10,27.89506912,29.12520218,27.89506912,29.05284119,23.9410305,2467200
2003-02-11,29.05284119,29.88499069,28.98048019,29.48700523,24.29881287,3026900
2003-02-12,29.05284119,29.74026871,28.9442997,28.9442997,23.85158539,3311800
2003-02-13,28.98048019,29.23374367,28.58249664,28.87193871,23.79195976,3147200
2003-02-14,29.48700523,30.39151573,28.58249664,30.39151573,25.04417229,2077000
2003-02-18,30.39151573,30.53623581,29.74026871,29.88499069,24.6267643,2182000
2003-02-19,29.48700523,30.06589127,29.01666069,29.99353027,24.7162056,2323500
2003-02-20,29.8488102,30.02971077,29.41464424,29.74026871,24.5075016,1937400
2003-02-21,30.35533524,30.35533524,29.48700523,29.8488102,24.59695435,2091600
2003-02-24,29.37846375,30.13825226,29.34228325,29.34228325,24.17954445,2167700
2003-02-25,28.58249664,29.92116928,28.51013565,29.48700523,24.29881287,2945800
2003-02-26,29.01666069,29.92116928,29.01666069,29.52318573,24.32861328,2394400
2003-02-27,29.59554672,29.95734978,29.48700523,29.95734978,24.68639183,1734300
2003-02-28,29.74026871,31.04276085,29.66790771,30.46387482,25.10379028,2733000
2003-03-03,30.75331879,31.00658226,30.28297424,30.46387482,25.10379028,2295200
2003-03-04,30.57241631,30.6447773,29.45082474,29.48700523,24.29881287,2326100
2003-03-05,29.48700523,30.02971077,29.48700523,29.88499069,24.6267643,2186700
2003-03-06,29.55936623,29.66790771,28.98048019,29.12520218,24.00065804,2162300
2003-03-07,28.72721863,29.12520218,28.40159416,28.98048019,23.8814106,3007300
2003-03-10,28.98048019,29.19756317,28.51013565,28.58249664,23.55344772,2436000
2003-03-11,28.76339722,29.05284119,28.58249664,28.87193871,23.79195976,2920200
2003-03-12,28.25687218,29.08902168,28.25687218,29.08902168,24.0041008,3784100
2003-03-13,29.48700523,29.66790771,28.79957771,28.98048019,23.91453362,4133900
2003-03-14,29.26992416,30.39151573,29.05284119,29.63172722,24.45194054,2528200
2003-03-17,29.26992416,30.97040176,29.05284119,30.86186028,25.4670372,3355300
2003-03-18,30.75331879,31.44074631,30.46387482,31.44074631,25.94473076,2468700
2003-03-19,30.89804077,31.40456581,29.63172722,29.8488102,24.63107491,4019900
2003-03-20,29.8488102,30.28297424,29.48700523,29.88499069,24.66093254,2629500
2003-03-21,30.75331879,30.75331879,29.66790771,30.75331879,25.37747765,3277200
2003-03-24,30.02971077,30.75331879,29.8126297,29.95734978,24.720644,2333000
2003-03-25,30.31915474,31.29602432,29.92116928,31.11512184,25.67602539,2703800
2003-03-26,31.11512184,31.11512184,29.92116928,30.78949928,25.40732956,3702100
2003-03-27,30.24679375,30.57241631,29.8488102,30.57241631,25.22818565,2506200
2003-03-28,29.7764492,30.35533524,29.7764492,30.02971077,24.78034782,2253800
2003-03-31,29.55936623,30.28297424,29.23374367,29.88499069,24.66093254,2825300
2003-04-01,29.88499069,30.53623581,29.70408821,30.21061325,24.929636,2032300
2003-04-02,30.82567978,31.33220482,30.82567978,31.15130234,25.70588684,3616400
2003-04-03,30.46387482,31.25984383,30.39151573,30.57241631,25.22818565,2623600
2003-04-04,30.24679375,30.89804077,30.17443275,30.75331879,25.37747765,2195300
2003-04-07,31.5492878,31.73018837,30.6447773,30.86186028,25.4670372,3233700
2003-04-08,30.86186028,30.86186028,29.70408821,30.10207176,24.8400631,3431300
2003-04-09,29.70408821,29.8126297,28.72721863,28.76339722,23.73539543,4384000
2003-04-10,28.9442997,29.23374367,28.69103813,28.9442997,23.88468361,2479900
2003-04-11,29.66790771,29.74026871,28.79957771,28.9442997,23.88468361,2907600
2003-04-14,28.54631615,28.87193871,28.51013565,28.87193871,23.82496643,2385200
2003-04-15,28.72721863,29.12520218,28.51013565,28.72721863,23.70554161,3842100
2003-04-16,29.66790771,29.70408821,27.42472458,28.32923317,23.37712479,12948000
2003-04-17,28.32923317,28.83575821,28.03979111,28.58249664,23.58612061,5456600
2003-04-21,28.61867714,28.76339722,28.29305267,28.47395515,23.49654579,3482900
2003-04-22,28.47395515,29.30610466,28.29305267,29.23374367,24.12352562,4451700
2003-04-23,29.41464424,30.75331879,29.30610466,30.31915474,25.01920128,4542000
2003-04-24,29.74026871,29.92116928,29.30610466,29.45082474,24.30265617,3009700
2003-04-25,29.45082474,29.59554672,28.0759716,28.58249664,23.58612061,5221500
2003-04-28,28.40159416,29.19756317,28.36541367,28.98048019,23.91453362,2925000
2003-04-29,29.37846375,29.8488102,28.9081192,29.05284119,23.97424316,2777500
2003-04-30,28.69103813,28.98048019,28.61867714,28.61867714,23.61598396,5411300
2003-05-01,28.65485764,28.98048019,28.47395515,28.72721863,23.70554161,2104500
2003-05-02,28.65485764,29.12520218,28.61867714,29.12520218,24.03395462,3693800
2003-05-05,29.45082474,29.8126297,29.16138268,29.41464424,24.27279854,3349600
2003-05-06,28.9442997,29.74026871,28.9442997,29.48700523,24.33251762,4125800
2003-05-07,29.05284119,29.52318573,28.98048019,29.01666069,23.94438744,3624400
2003-05-08,28.9081192,29.16138268,28.76339722,28.98048019,23.91453362,2911300
2003-05-09,29.16138268,29.23374367,28.61867714,28.83575821,23.7951107,3367800
2003-05-12,28.76339722,29.26992416,28.54631615,29.23374367,24.12352562,3694900
2003-05-13,29.23374367,29.23374367,28.58249664,29.12520218,24.03395462,7631900
2003-05-14,29.01666069,32.38143539,29.01666069,32.27289581,26.63141441,16425100
2003-05-15,32.70705795,33.57538986,31.83872986,32.92414093,27.16881943,9242600
2003-05-16,32.92414093,33.03268051,32.12817383,32.20053482,26.57170868,3765300
2003-05-19,31.73018837,32.05581284,30.93422127,30.93422127,25.52674866,3240000
2003-05-20,31.36838531,31.65782738,30.39151573,30.68095779,25.31776047,4847900
2003-05-21,30.89804077,31.07894135,30.02971077,30.02971077,24.78034782,4912600
2003-05-22,30.39151573,30.75331879,30.24679375,30.53623581,25.19834137,4164700
2003-05-23,30.71713829,31.22366333,30.39151573,30.71713829,25.3476181,3013200
2003-05-27,30.53623581,31.69400787,30.50005531,31.65782738,26.12386131,3660900
2003-05-28,31.87491035,32.20053482,30.89804077,31.11512184,25.67602539,3854800
2003-05-29,31.11512184,31.62164688,30.78949928,31.4769268,25.97458458,3426800
2003-05-30,31.4769268,31.76636887,30.82567978,30.82567978,25.43718529,4107300
2003-06-02,31.62164688,32.20053482,31.15130234,31.58546829,26.06414986,4869900
2003-06-03,31.11512184,31.25984383,30.6447773,30.71713829,25.3476181,5090300
2003-06-04,30.75331879,32.52615738,30.75331879,32.4176178,26.75084114,4822700
2003-06-05,32.20053482,33.46684647,32.01963043,33.1774025,27.37781715,6383300
2003-06-06,34.19045258,34.22663498,32.16435242,32.16435242,26.54184341,6030600
2003-06-09,30.35533524,31.4769268,30.17443275,31.40456581,25.91487885,8149600
2003-06-10,31.40456581,32.12817383,30.39151573,31.11512184,25.67602539,3674900
2003-06-11,30.75331879,32.09199142,30.24679375,32.01963043,26.45643806,5523100
2003-06-12,32.38143539,32.92414093,31.73018837,32.74324036,27.05432701,4758500
2003-06-13,32.56233597,32.92414093,31.15130234,31.33220482,25.88844299,3314200
2003-06-16,31.62164688,32.12817383,30.57241631,31.73018837,26.21728516,3073000
2003-06-17,31.91109085,32.4176178,31.4769268,32.3090744,26.69558907,3043700
2003-06-18,32.16435242,33.75629044,31.94727135,33.57538986,27.74189186,5141800
2003-06-19,34.009552,35.818573,32.74324036,34.8055191,28.75829315,9024400
2003-06-20,34.98642349,35.27586746,34.15427399,35.20350647,29.0871315,6379000
2003-06-23,34.9140625,35.23968506,33.68392944,33.90101242,28.01094055,4505500
2003-06-24,33.64774704,34.19045258,33.32212448,33.97337341,28.07073593,4286700
2003-06-25,34.009552,34.73315811,33.86483002,34.19045258,28.25008583,3806700
2003-06-26,34.04573441,34.55225754,33.82865143,34.47989655,28.48924446,2415100
2003-06-27,34.37135696,34.51607895,33.57538986,33.93719101,28.04083252,2704800
2003-06-30,33.75629044,34.62461853,33.68392944,34.1180954,28.19031525,3359800
2003-07-01,33.46684647,33.68392944,32.92414093,33.43066788,27.62231636,4207200
2003-07-02,33.53920746,34.95024109,33.50302887,34.8778801,28.81808472,3575000
2003-07-03,34.76934052,35.20350647,34.29899597,34.62461853,28.60882378,2392800
2003-07-07,35.60149002,36.36127853,35.27586746,36.28891754,29.98395538,5358800
2003-07-08,35.99947357,36.75926208,35.45676804,35.7100296,29.50565529,3791500
2003-07-09,36.36127853,37.73612976,35.38440704,37.08488464,30.64163399,5254200
2003-07-10,32.92414093,36.18037415,32.77941895,34.26281357,28.30988693,6363900
2003-07-11,34.58843994,35.38440704,34.37135696,34.40753555,28.4294548,3327200
2003-07-14,35.27586746,35.52912903,34.37135696,34.37135696,28.39956856,4064000
2003-07-15,34.47989655,35.818573,34.47989655,35.38440704,29.2366066,5018400
2003-07-16,34.69697952,34.69697952,32.96032333,33.75629044,27.89136314,5155300
2003-07-17,32.85177994,32.99650192,31.76636887,32.34525681,26.72548866,4300000
2003-07-18,32.88796234,33.06886292,32.20053482,32.74324036,27.05432701,2295200
2003-07-21,31.65782738,31.98345184,31.40456581,31.5492878,26.06781578,3027000
2003-07-22,31.65782738,32.45379639,31.58546829,32.27289581,26.6656971,3996000
2003-07-23,32.09199142,33.32212448,31.87491035,33.06886292,27.32336044,2629900
